0.000000,1.644901,-0.387457,2.275198
9.984375,1.694649,-0.439055,1.981466
19.984375,1.922098,-0.559554,1.708768
29.968750,2.184764,-0.692693,1.576962
39.968750,2.359533,-0.799030,1.669626
49.953125,2.410579,-0.894769,1.898036
59.921875,2.388332,-0.980745,2.095623
69.921875,2.335666,-1.023832,2.189425
79.921875,2.276001,-0.994013,2.165196
89.906250,2.259739,-0.916448,1.989509
99.796875,2.336147,-0.853672,1.696067
109.703125,2.492407,-0.856041,1.451167
119.828125,2.688228,-0.937229,1.369576
129.953125,2.895583,-1.052061,1.404696
139.921875,3.087055,-1.169689,1.353706
149.921875,3.254692,-1.259868,1.047394
159.921875,3.372941,-1.255750,0.459860
169.906250,3.429083,-1.133364,-0.319043
179.859375,3.380016,-0.923595,-1.134258
189.812500,3.230312,-0.658066,-1.900575
199.812500,3.170698,-0.426562,-2.506673
209.812500,3.380398,-0.326184,-2.793211
219.796875,3.816727,-0.358484,-2.693726
229.812500,4.222636,-0.461785,-2.339870
239.796875,4.354508,-0.525185,-1.957263
249.781250,4.225934,-0.474577,-1.653798
259.765625,4.012348,-0.345733,-1.461886
269.734375,3.842987,-0.225256,-1.378365
279.718750,3.749853,-0.166327,-1.376444
289.718750,3.680687,-0.148200,-1.449820
299.703125,3.578404,-0.144503,-1.558827
309.703125,3.441181,-0.171312,-1.654397
319.703125,3.310894,-0.237026,-1.743699
329.703125,3.221253,-0.326711,-1.864943
339.703125,3.143752,-0.431079,-2.045855
349.718750,3.016201,-0.553777,-2.313371
359.765625,2.798030,-0.637726,-2.648089
369.687500,2.510716,-0.616047,-2.968840
379.468750,2.280055,-0.510167,-3.192733
389.359375,2.190986,-0.412213,-3.290566
399.359375,2.146939,-0.377254,-3.270993
409.343750,2.020916,-0.386553,-3.142807
419.343750,1.801654,-0.411110,-2.917389
429.328125,1.576408,-0.463669,-2.671594
439.312500,1.382145,-0.570407,-2.481004
449.312500,1.190217,-0.728649,-2.374800
459.296875,0.991780,-0.899563,-2.343958
469.296875,0.799237,-1.031696,-2.351033
479.250000,0.621807,-1.100731,-2.395810
489.234375,0.440960,-1.094144,-2.499523
499.218750,0.265307,-1.045903,-2.688250
509.203125,0.097137,-1.020705,-2.979043
519.218750,-0.110504,-1.010223,-3.365368
529.234375,-0.344745,-0.970407,-3.802639
539.218750,-0.556018,-0.917552,-4.252703
549.203125,-0.748385,-0.920649,-4.672129
559.156250,-0.958692,-0.986611,-4.971606
569.140625,-1.173153,-1.107315,-5.032976
579.156250,-1.334721,-1.311100,-4.736786
589.140625,-1.449092,-1.586635,-4.116835
599.125000,-1.579313,-1.852748,-3.381736
609.125000,-1.789797,-2.005198,-2.687949
619.109375,-2.106739,-1.985232,-2.167538
629.109375,-2.467378,-1.889294,-1.921658
639.078125,-2.808544,-1.861074,-1.815058
649.109375,-3.130310,-1.932281,-1.613118
659.187500,-3.380357,-2.058312,-1.203055
669.187500,-3.481539,-2.187401,-0.611080
679.078125,-3.456177,-2.296169,0.028090
689.000000,-3.374883,-2.332645,0.643637
699.000000,-3.249923,-2.218082,1.301859
708.984375,-3.137796,-1.981586,2.002893
718.984375,-3.104864,-1.729557,2.610229
728.968750,-3.133737,-1.600140,2.950746
738.937500,-3.197334,-1.648314,2.979995
748.906250,-3.325166,-1.723949,2.806540
758.890625,-3.508575,-1.704415,2.561183
768.859375,-3.632158,-1.644759,2.349665
778.890625,-3.631718,-1.635928,2.226800
788.953125,-3.576455,-1.633411,2.243583
798.937500,-3.526496,-1.565182,2.400363
808.875000,-3.504990,-1.473536,2.548061
818.828125,-3.517755,-1.389486,2.531089
828.828125,-3.446442,-1.243056,2.327355
838.828125,-3.310213,-1.032408,2.203279
848.796875,-2.994038,-0.783904,2.454686
858.796875,-2.455968,-0.593613,3.134564
868.796875,-1.891780,-0.532053,3.990973
878.796875,-1.432629,-0.575123,4.622948
888.781250,-1.216094,-0.681037,4.826283
898.734375,-1.213288,-0.763277,4.645282
908.734375,-1.289374,-0.768439,4.236221
918.703125,-1.302277,-0.758199,3.730148
928.718750,-1.166601,-0.804029,3.213149
938.718750,-0.904923,-0.876249,2.752508
948.687500,-0.590751,-0.922583,2.387403
958.687500,-0.270238,-0.921873,2.156721
968.671875,0.040963,-0.869044,2.090120
978.656250,0.379179,-0.766198,2.165945
988.656250,0.794646,-0.623464,2.308598
998.859375,1.250838,-0.454555,2.421323
1009.281250,1.712042,-0.245055,2.472764
1019.234375,2.184384,-0.014928,2.453315
1028.734375,2.661768,0.161401,2.314411
1038.468750,3.091298,0.218787,2.037317
1048.468750,3.409385,0.179095,1.655311
1058.468750,3.612723,0.139077,1.276895
1068.421875,3.780078,0.157216,0.998776
1078.421875,3.964998,0.227735,0.810854
1088.421875,4.140832,0.333457,0.693509
1098.406250,4.242376,0.443809,0.636716
1108.406250,4.218951,0.534499,0.617358
1118.375000,4.068295,0.597474,0.592152
1128.359375,3.850264,0.617895,0.496430
1138.343750,3.596327,0.574029,0.252520
1148.328125,3.306581,0.477188,-0.122696
1158.312500,3.011491,0.398679,-0.504704
1168.296875,2.770972,0.383197,-0.791863
1178.281250,2.574598,0.403378,-0.978319
1188.265625,2.343157,0.433954,-1.084500
1198.234375,2.092314,0.452624,-1.104475
1208.234375,1.891465,0.429697,-1.045460
1218.218750,1.748246,0.366891,-0.967298
1228.218750,1.652394,0.301071,-0.911873
1238.203125,1.615440,0.279865,-0.845682
1248.187500,1.647746,0.349885,-0.751977
1258.171875,1.757115,0.482353,-0.666670
1268.140625,1.886049,0.586979,-0.596910
