0.000000,0.498768,-1.179558,4.591464
13.541016,0.722029,-1.159130,4.381609
24.074219,1.013590,-1.042400,3.851981
35.369141,1.300568,-0.888973,3.126454
45.380859,1.737021,-0.899481,2.155296
55.390625,1.989192,-1.050465,1.782764
65.400391,2.125402,-1.235125,1.597967
78.240234,2.157076,-1.414925,1.436653
91.080078,2.173707,-1.507841,1.177505
99.660156,2.553349,-1.168829,0.779013
108.951172,3.093096,-0.921780,0.820820
118.951172,3.417652,-0.927875,0.801010
128.951172,3.617920,-0.969326,0.622447
138.949219,3.665686,-0.985670,0.210703
148.949219,3.694525,-1.011677,-0.445049
158.945312,3.938863,-1.034524,-0.879416
168.933594,4.237960,-0.954535,-0.783144
178.919922,4.254429,-0.789575,-0.513156
188.900391,4.139249,-0.639400,-0.354377
198.880859,4.157819,-0.517948,-0.262108
208.859375,4.287165,-0.468813,-0.204727
218.835938,4.390729,-0.532182,-0.260778
228.804688,4.365719,-0.653070,-0.507937
238.779297,4.258279,-0.778054,-0.964744
248.759766,4.143363,-0.872531,-1.499360
258.750000,3.997413,-0.883103,-1.868468
268.750000,3.887233,-0.828437,-1.971518
278.750000,3.863206,-0.744005,-1.935493
290.429688,3.881649,-0.660935,-1.927500
303.791016,3.896811,-0.681764,-1.947013
317.150391,3.817080,-0.778209,-1.985743
328.830078,3.585059,-0.936591,-2.060970
338.830078,3.213120,-1.090237,-2.170645
348.830078,2.840464,-1.228502,-2.244523
358.830078,2.561780,-1.283598,-2.256939
368.830078,2.367821,-1.263859,-2.272836
378.830078,2.211945,-1.246765,-2.352386
388.816406,2.089100,-1.242216,-2.515972
398.785156,2.001094,-1.217715,-2.718539
408.755859,1.920527,-1.206958,-2.864903
418.724609,1.782965,-1.290692,-2.925319
428.695312,1.531580,-1.489853,-2.957556
438.673828,1.133973,-1.738000,-2.987392
448.654297,0.638890,-1.978141,-2.964302
458.654297,0.136957,-2.202485,-2.893317
468.654297,-0.369439,-2.346082,-2.836412
478.656250,-0.894794,-2.371567,-2.871120
488.656250,-1.384702,-2.357061,-3.030862
498.656250,-1.824336,-2.384589,-3.255930
508.654297,-2.258447,-2.442272,-3.441522
518.654297,-2.683720,-2.455497,-3.502186
528.654297,-3.027914,-2.404435,-3.457508
538.625000,-3.251544,-2.347352,-3.392778
548.593750,-3.394966,-2.264100,-3.368360
558.605469,-3.496993,-2.114753,-3.482158
568.615234,-3.553259,-1.957160,-3.771452
578.564453,-3.595614,-1.843954,-4.069845
588.513672,-3.615815,-1.783863,-4.192183
598.503906,-3.612852,-1.778939,-4.098311
608.494141,-3.665372,-1.883606,-3.868239
618.583984,-3.781605,-2.127794,-3.619928
628.675781,-3.940311,-2.380475,-3.372070
639.105469,-4.121206,-2.453876,-3.062112
649.535156,-4.255653,-2.329465,-2.661098
661.375000,-4.296950,-2.103478,-2.241041
674.625000,-4.274817,-1.815607,-1.936446
683.419922,-4.166876,-1.577019,-1.787768
694.855469,-3.824765,-1.651956,-1.809226
704.705078,-3.731671,-2.134475,-1.962316
714.625000,-3.810106,-2.586452,-1.708791
724.615234,-3.915537,-2.957576,-0.984707
734.603516,-4.013581,-3.127211,0.050036
744.593750,-4.095148,-3.136059,1.152060
754.589844,-4.104071,-3.092644,2.234101
764.591797,-3.947925,-2.986318,3.376107
774.589844,-3.477872,-2.754653,4.590851
784.589844,-2.652305,-2.407136,5.661840
794.580078,-1.785530,-2.022762,6.274108
804.560547,-1.249312,-1.749158,6.325547
814.544922,-1.106938,-1.711595,6.005708
824.535156,-1.180967,-1.853040,5.560811
834.535156,-1.250995,-1.997356,5.169689
844.544922,-1.160632,-2.021384,5.014961
854.521484,-0.820015,-1.835254,5.227764
864.458984,-0.154349,-1.463616,5.615016
874.421875,0.705505,-1.040186,5.791760
884.400391,1.480115,-0.656550,5.574922
894.384766,2.008009,-0.359699,5.039556
904.375000,2.368843,-0.190510,4.350948
914.365234,2.699131,-0.170749,3.632011
925.066406,3.068653,-0.257827,2.898541
935.765625,3.528195,-0.323154,2.156577
944.685547,3.777211,-0.300200,1.813316
953.605469,4.258962,-0.135161,1.317456
963.595703,4.687709,0.207586,1.230815
973.585938,4.595360,0.373539,1.552298
983.544922,4.183372,0.397240,1.882955
993.505859,3.531044,0.286806,1.884001
1003.486328,2.836742,0.129313,1.468309
1013.466797,2.320825,0.010250,0.840811
1023.445312,2.032165,-0.037399,0.230287
1033.355469,1.850963,-0.043577,-0.243510
1043.263672,1.695406,-0.021585,-0.564976
