0.000000,0.019196,-0.284114,0.012010
9.992188,0.008282,-0.344211,0.007219
19.980469,0.001006,-0.406959,0.016792
29.972656,-0.000244,-0.417450,0.028762
39.957031,0.006883,-0.423951,0.031155
49.941406,0.015156,-0.464585,0.029959
59.921875,0.023346,-0.466526,0.023978
69.910156,0.027879,-0.474244,0.014409
79.906250,0.035924,-0.485295,0.008437
89.910156,0.045071,-0.446246,0.022818
99.902344,0.044589,-0.433806,0.036002
109.894531,0.019061,-0.479880,0.019264
119.878906,-0.008645,-0.557145,-0.001060
129.855469,-0.037825,-0.602814,-0.003418
139.843750,-0.080842,-0.563859,0.013392
149.832031,-0.086980,-0.477735,0.014639
159.824219,-0.053135,-0.471636,0.017078
169.812500,-0.032431,-0.538351,0.036283
179.792969,-0.043149,-0.541146,0.027972
189.765625,-0.088820,-0.518735,0.016073
200.765625,-0.117094,-0.536667,0.028126
212.808594,-0.107658,-0.580055,0.023443
222.945312,-0.085406,-0.636632,0.016383
231.187500,-0.055074,-0.685654,0.033148
240.312500,-0.016303,-0.648286,0.040471
250.324219,0.002766,-0.605586,0.035835
260.312500,-0.004006,-0.576798,0.034781
270.285156,0.007519,-0.552441,0.012173
280.347656,0.031182,-0.537206,-0.009237
290.507812,0.018063,-0.492889,0.016034
300.511719,0.006819,-0.406928,0.061630
310.363281,0.002514,-0.313027,0.040165
320.347656,-0.006188,-0.301465,0.021074
330.464844,0.019697,-0.335620,0.011560
340.445312,0.060332,-0.338513,0.005637
350.273438,0.090025,-0.347074,0.026067
360.167969,0.112548,-0.308907,0.017765
370.128906,0.090421,-0.261671,0.022625
380.148438,0.048096,-0.327046,0.049040
390.226562,0.065059,-0.325197,0.034735
400.195312,0.107056,-0.201891,0.021619
410.058594,0.121753,-0.158308,0.038421
419.992188,0.114735,-0.186717,0.018097
430.003906,0.099636,0.024548,0.014524
440.015625,0.031488,0.290278,-0.005823
450.023438,-0.084085,0.268725,-0.008214
461.472656,-0.123730,0.180149,0.034878
472.921875,-0.067588,0.205301,0.039653
484.742188,-0.048989,0.325048,0.007322
494.207031,-0.080762,0.328675,-0.013025
505.257812,-0.083539,0.192660,-0.031012
515.328125,-0.008533,0.211608,-0.003514
524.417969,0.075603,0.416358,0.030000
533.953125,0.115697,0.534130,0.045527
543.933594,0.145731,0.439719,0.033461
554.015625,0.191200,0.307820,0.033359
564.191406,0.264635,0.394261,0.050032
574.203125,0.296974,0.661469,0.003202
584.042969,0.198716,0.726342,-0.044888
593.882812,0.092240,0.713162,-0.022144
603.839844,0.028813,0.867578,-0.020940
613.804688,-0.040546,0.916040,-0.016120
623.765625,-0.038618,0.811911,0.050898
633.695312,-0.001960,0.756865,0.049692
643.593750,-0.000111,0.879002,-0.000561
653.613281,0.024217,0.998511,0.001459
663.753906,0.066771,0.994811,0.004684
673.800781,0.118222,0.964501,-0.017183
683.761719,0.151218,0.883542,-0.016231
693.746094,0.146927,0.755542,-0.012789
703.742188,0.175570,0.735127,-0.024837
713.738281,0.195934,0.816522,-0.010496
723.726562,0.161910,0.806438,0.018229
733.714844,0.132984,0.664657,0.021842
743.691406,0.135632,0.559989,0.018285
753.671875,0.130993,0.621926,0.024311
763.652344,0.103331,0.748225,0.023185
773.632812,0.093856,0.790985,0.018495
783.609375,0.128129,0.761775,0.022209
793.613281,0.160308,0.728773,0.029554
803.632812,0.136483,0.750910,-0.004976
813.621094,0.052554,0.839488,-0.034681
823.582031,-0.046286,0.957599,-0.003288
833.554688,-0.115476,1.000622,0.020966
843.531250,-0.134267,0.974041,0.026951
853.523438,-0.120746,0.972607,0.025754
863.523438,-0.119776,1.054978,0.006595
873.507812,-0.233709,1.193672,-0.012569
883.480469,-0.299879,1.336823,-0.012019
893.449219,-0.212279,1.487577,-0.021596
903.382812,-0.136735,1.519835,-0.031173
913.281250,-0.094779,1.511426,-0.010822
923.292969,-0.048076,1.482688,-0.002442
933.414062,0.016568,1.425227,-0.002442
943.539062,0.099167,1.355795,-0.007231
953.667969,0.122846,0.886226,-0.013519
963.648438,0.058202,0.179936,-0.013519
973.476562,0.003136,-0.180391,-0.001549
983.394531,0.006786,-0.150489,0.011618
993.390625,0.012864,-0.029621,0.010422
1003.394531,-0.020574,-0.027261,0.010423
1013.332031,-0.057642,-0.161354,0.009225
1023.214844,-0.062430,-0.264305,0.000845
1033.218750,-0.042079,-0.240363,-0.003943
1043.347656,-0.026517,-0.158960,0.004436
1053.406250,-0.021551,-0.111328,0.019974
1063.398438,-0.020239,-0.098749,0.019959
1073.386719,-0.027332,-0.106674,0.012765
1083.332031,-0.029632,-0.119409,0.013950
1093.230469,-0.022348,-0.114171,0.019925
1103.226562,-0.017473,-0.106568,0.016322
1113.320312,-0.019792,-0.110962,0.004341
1123.378906,-0.022109,-0.114155,0.005529
1133.410156,-0.022029,-0.111355,0.013898
1143.390625,-0.023145,-0.112149,0.021070
1153.332031,-0.024257,-0.116525,0.022256
1163.296875,-0.024169,-0.118490,0.023442
1173.289062,-0.025277,-0.115654,0.029417
1183.265625,-0.027579,-0.108036,0.028208
1193.238281,-0.027483,-0.099249,0.022212
1203.210938,-0.023797,-0.096486,0.022202
1213.179688,-0.014140,-0.100936,0.030574
1223.128906,-0.008096,-0.114962,0.023381
1233.058594,-0.008050,-0.120575,0.003022
1243.078125,-0.012798,-0.114193,0.001815
1253.187500,-0.013950,-0.110205,0.019763
1263.246094,-0.006722,-0.103836,0.035315
1273.242188,-0.010279,-0.107071,0.036503
