0.000000,-0.042973,0.047953,0.063381
9.984375,0.018130,0.145717,0.045425
19.984375,0.058718,0.203512,0.037042
29.984375,0.047760,0.093854,0.050207
39.953125,0.028572,-0.132428,0.057389
49.937500,0.020072,-0.338879,0.046618
59.921875,0.014092,-0.434648,0.051406
69.906250,0.017689,-0.445423,0.062180
79.890625,0.026073,-0.423875,0.063376
89.890625,0.024881,-0.393949,0.065771
99.906250,0.022494,-0.349657,0.069364
109.890625,0.030879,-0.258678,0.064575
119.843750,0.034246,-0.096558,0.052608
129.859375,0.021082,0.038714,0.049017
139.843750,-0.008583,-0.005579,0.059791
149.828125,-0.022267,-0.194722,0.070565
159.796875,-0.007217,-0.367105,0.077747
169.781250,0.011947,-0.514349,0.074157
179.781250,0.027521,-0.695112,0.060988
189.750000,0.026595,-0.904605,0.059792
199.734375,0.021457,-1.051848,0.076550
209.718750,0.042551,-1.093748,0.070565
219.687500,0.084615,-1.059033,0.063381
229.687500,0.097791,-0.978828,0.081337
239.687500,0.055901,-0.907002,0.095704
249.687500,0.018800,-0.881864,0.099296
259.703125,0.017513,-0.943970,0.082671
269.656250,0.038697,-1.065504,0.064943
279.640625,0.068976,-1.095706,0.049717
289.609375,0.080401,-1.065745,0.051352
299.593750,0.063923,-1.114826,0.054941
309.562500,0.033482,-1.191441,0.045364
319.531250,0.031088,-1.238128,0.053744
329.531250,0.031854,-1.114712,0.055548
339.500000,0.016999,-0.834013,0.050195
349.515625,0.020590,-0.632098,0.066311
359.515625,0.043920,-0.666814,0.097437
369.484375,0.015088,-0.719486,0.092648
379.468750,-0.023950,-0.632098,0.050750
389.453125,0.003479,-0.523786,0.045975
399.453125,0.035446,-0.487874,0.105830
409.437500,0.015737,-0.469498,0.115628
419.406250,-0.043412,-0.431945,0.073928
429.390625,-0.098072,-0.338509,0.069303
439.359375,-0.163587,-0.185220,0.046659
449.375000,-0.242313,-0.082789,0.005974
459.375000,-0.251445,-0.060045,0.041885
469.359375,-0.172183,0.017766,0.095756
479.359375,-0.075652,0.199724,0.086180
489.343750,-0.018185,0.345767,0.073011
499.328125,0.051085,0.288303,0.053858
509.328125,0.017869,0.161404,0.014356
519.312500,-0.139742,0.224843,0.028718
530.078125,-0.189292,0.440309,0.029919
540.843750,-0.126394,0.625432,-0.002577
555.390625,-0.102231,0.666120,0.044106
569.937500,-0.139728,0.619416,0.095582
579.421875,-0.064073,0.749869,0.006998
589.390625,0.111033,0.806118,0.036925
599.375000,0.242313,0.871941,0.069246
609.359375,0.238769,1.044306,0.058474
619.343750,0.218060,1.253783,0.041718
629.343750,0.204048,1.409394,0.038139
639.312500,0.092193,1.557817,0.028560
649.296875,0.003400,1.754125,0.013001
659.265625,-0.030772,1.945643,-0.001373
669.625000,-0.051506,2.116808,-0.004965
679.968750,-0.061443,2.323881,0.021367
689.593750,-0.019115,2.565668,0.041720
699.234375,0.102856,2.790695,0.034538
709.234375,0.158999,2.965444,0.028554
719.203125,0.086640,2.996531,0.028552
729.203125,0.074029,2.895934,0.008202
739.171875,0.188219,2.742668,0.001015
749.171875,0.274105,2.583420,0.020168
759.171875,0.264517,2.546274,0.033338
769.156250,0.282834,2.591724,0.024960
779.140625,0.362915,2.522255,0.008202
789.109375,0.449508,2.282801,0.004611
799.093750,0.547956,1.973924,0.023762
809.078125,0.543275,1.563309,0.046510
819.046875,0.319417,0.944408,0.062072
829.125000,0.064435,0.420078,0.057283
839.218750,-0.025348,0.274032,0.050101
849.125000,-0.006194,0.343463,0.052495
859.031250,0.029719,0.434443,0.046510
869.031250,0.044084,0.452400,0.039328
879.031250,0.036902,0.414092,0.041721
889.031250,0.036902,0.386559,0.047707
899.015625,0.041132,0.391626,0.043964
908.984375,0.035818,0.389716,0.043820
918.953125,0.038909,0.373734,0.047276
928.937500,0.051507,0.373475,0.045953
938.921875,0.059217,0.368533,0.048225
948.890625,0.050157,0.360161,0.055293
958.875000,0.042361,0.362651,0.061169
968.859375,0.040605,0.367530,0.055075
978.859375,0.037686,0.361682,0.041801
988.843750,0.032427,0.353570,0.040505
998.828125,0.034383,0.349177,0.047592
1008.796875,0.043492,0.343712,0.057078
1018.718750,0.047761,0.340738,0.058189
1028.734375,0.046026,0.335455,0.047330
1038.843750,0.039542,0.325545,0.041265
1048.937500,0.037881,0.319380,0.045981
1059.000000,0.038629,0.312166,0.049503
1068.984375,0.037005,0.308685,0.048241
1078.984375,0.028248,0.311258,0.052967
1088.984375,0.015989,0.319781,0.048117
1098.968750,0.010990,0.331765,0.039672
1108.937500,0.021553,0.328118,0.045593
1118.906250,0.034443,0.312592,0.058702
1128.921875,0.044844,0.300821,0.068223
1138.906250,0.040840,0.297560,0.060988
1148.906250,0.028506,0.295600,0.044178
1158.890625,0.024614,0.291345,0.038145
1168.843750,0.020771,0.284814,0.052464
1178.828125,0.019356,0.272476,0.066789
1188.828125,0.017966,0.266290,0.069144
1198.859375,0.018979,0.269736,0.067911
1208.875000,0.024759,0.275549,0.060692
1218.843750,0.032881,0.282455,0.053472
1228.796875,0.033785,0.280926,0.046251
1238.765625,0.033475,0.275828,0.040230
1248.734375,0.024806,0.276726,0.034211
1258.718750,0.012623,0.270511,0.034177
1268.687500,0.011275,0.266782,0.044920
1278.687500,0.014729,0.266698,0.053268
